Test Description,Size,Method,Iteration,Time (ms),GC Time (ms),Allocated (MB),Copied (MB),Max Live Gen 1 (MB),Peak (MB)
DPS interface for compact regions/map on List,2^25,mapTRS.force,7,6603.0,5990.0,4352.101387023926,10615.00415802002,1280.0316009521484,4127
DPS interface for compact regions/map on List,2^25,mapTRS.force,8,6659.0,6041.0,4352.101387023926,10615.00415802002,1280.0316009521484,4127
DPS interface for compact regions/map on List,2^25,mapTRS.force,9,6732.0,6109.0,4352.101387023926,10615.00415802002,1280.0316009521484,4127
DPS interface for compact regions/map on List,2^25,mapTRS.force,10,6811.0,6178.0,4352.101387023926,10615.00415802002,1280.0316009521484,4127
DPS interface for compact regions/map on List,2^25,mapTRS.copyCR,1,8173.0,6877.0,5633.195335388184,10614.996711730957,1280.0628662109375,4127
DPS interface for compact regions/map on List,2^25,mapTRS.copyCR,2,10088.0,8684.0,5633.195335388184,10614.996711730957,1280.0628662109375,4127
DPS interface for compact regions/map on List,2^25,mapTRS.copyCR,3,10089.0,8689.0,5633.195335388184,10614.996711730957,1280.0628662109375,4127
DPS interface for compact regions/map on List,2^25,mapTRS.copyCR,4,9928.0,8546.0,5633.195335388184,10614.996711730957,1280.0628662109375,4127
DPS interface for compact regions/map on List,2^25,mapTRS.copyCR,5,7493.0,6455.0,5633.195335388184,10614.996711730957,1280.0628662109375,4127
DPS interface for compact regions/map on List,2^25,mapTRS.copyCR,6,7014.0,6003.0,5633.195335388184,10614.996711730957,1280.0628662109375,4127
DPS interface for compact regions/map on List,2^25,mapTRS.copyCR,7,6987.0,5986.0,5633.195335388184,10614.996711730957,1280.0628662109375,4127
DPS interface for compact regions/map on List,2^25,mapTRS.copyCR,8,7117.0,6099.0,5633.195335388184,10614.996711730957,1280.0628662109375,4127
DPS interface for compact regions/map on List,2^25,mapTRS.copyCR,9,7139.0,6120.0,5633.195335388184,10614.996711730957,1280.0628662109375,4127
DPS interface for compact regions/map on List,2^25,mapTRS.copyCR,10,7047.0,6035.0,5633.195335388184,10614.996711730957,1280.0628662109375,4127
DPS interface for compact regions/map on List,2^25,mapTRSH.force,1,6687.0,6071.0,4352.101989746094,10614.994033813477,1280.0316009521484,4021
DPS interface for compact regions/map on List,2^25,mapTRSH.force,2,6591.0,5981.0,4352.101989746094,10614.994033813477,1280.0316009521484,4021
DPS interface for compact regions/map on List,2^25,mapTRSH.force,3,6618.0,6005.0,4352.101989746094,10614.994033813477,1280.0316009521484,4021
DPS interface for compact regions/map on List,2^25,mapTRSH.force,4,9445.0,8636.0,4352.101989746094,10614.994033813477,1280.0316009521484,4021
DPS interface for compact regions/map on List,2^25,mapTRSH.force,5,9370.0,8568.0,4352.101989746094,10614.994033813477,1280.0316009521484,4021
DPS interface for compact regions/map on List,2^25,mapTRSH.force,6,9433.0,8649.0,4352.101989746094,10614.994033813477,1280.0316009521484,4021
DPS interface for compact regions/map on List,2^25,mapTRSH.force,7,6532.0,5926.0,4352.101989746094,10614.994033813477,1280.0316009521484,4021
DPS interface for compact regions/map on List,2^25,mapTRSH.force,8,6578.0,5968.0,4352.101989746094,10614.994033813477,1280.0316009521484,4021
DPS interface for compact regions/map on List,2^25,mapTRSH.force,9,6632.0,6017.0,4352.101989746094,10614.994033813477,1280.0316009521484,4021
DPS interface for compact regions/map on List,2^25,mapTRSH.force,10,6651.0,6033.0,4352.101989746094,10614.994033813477,1280.0316009521484,4021
DPS interface for compact regions/map on List,2^25,mapTRSH.copyCR,1,6956.0,5958.0,5633.195938110352,10614.994026184082,1280.0628662109375,4021
DPS interface for compact regions/map on List,2^25,mapTRSH.copyCR,2,6982.0,5990.0,5633.195938110352,10614.994026184082,1280.0628662109375,4021
DPS interface for compact regions/map on List,2^25,mapTRSH.copyCR,3,6989.0,5988.0,5633.195938110352,10614.994026184082,1280.0628662109375,4021
DPS interface for compact regions/map on List,2^25,mapTRSH.copyCR,4,6979.0,5983.0,5633.195938110352,10614.994026184082,1280.0628662109375,4021
DPS interface for compact regions/map on List,2^25,mapTRSH.copyCR,5,8946.0,7601.0,5633.195938110352,10614.994026184082,1280.0628662109375,4021
DPS interface for compact regions/map on List,2^25,mapTRSH.copyCR,6,9940.0,8563.0,5633.195938110352,10614.994026184082,1280.0628662109375,4021
DPS interface for compact regions/map on List,2^25,mapTRSH.copyCR,7,9911.0,8530.0,5633.195938110352,10614.994026184082,1280.0628662109375,4021
DPS interface for compact regions/map on List,2^25,mapTRSH.copyCR,8,8800.0,7704.0,5633.195938110352,10614.994026184082,1280.0628662109375,4021
DPS interface for compact regions/map on List,2^25,mapTRSH.copyCR,9,7000.0,5997.0,5633.195938110352,10614.994026184082,1280.0628662109375,4021
DPS interface for compact regions/map on List,2^25,mapTRSH.copyCR,10,6956.0,5969.0,5633.195938110352,10614.994026184082,1280.0628662109375,4021
DPS interface for compact regions/map on List,2^25,mapTRST.force,1,8414.0,7587.0,5376.102432250977,13634.532592773438,2304.0296478271484,5907
DPS interface for compact regions/map on List,2^25,mapTRST.force,2,8244.0,7416.0,5376.102432250977,13634.532592773438,2304.0296478271484,5907
DPS interface for compact regions/map on List,2^25,mapTRST.force,3,8228.0,7390.0,5376.102432250977,13634.532592773438,2304.0296478271484,5907
DPS interface for compact regions/map on List,2^25,mapTRST.force,4,8237.0,7409.0,5376.102432250977,13634.532592773438,2304.0296478271484,5907
DPS interface for compact regions/map on List,2^25,mapTRST.force,5,9648.0,8665.0,5376.102432250977,13634.532592773438,2304.0296478271484,5907
DPS interface for compact regions/map on List,2^25,mapTRST.force,6,12021.0,10917.0,5376.102432250977,13634.532592773438,2304.0296478271484,5907
DPS interface for compact regions/map on List,2^25,mapTRST.force,7,11594.0,10501.0,5376.102432250977,13634.532592773438,2304.0296478271484,5907
DPS interface for compact regions/map on List,2^25,mapTRST.force,8,9796.0,8883.0,5376.102432250977,13634.532592773438,2304.0296478271484,5907
DPS interface for compact regions/map on List,2^25,mapTRST.force,9,8153.000000000001,7328.0,5376.102432250977,13634.532592773438,2304.0296478271484,5907
DPS interface for compact regions/map on List,2^25,mapTRST.force,10,8277.0,7442.0,5376.102432250977,13634.532592773438,2304.0296478271484,5907
DPS interface for compact regions/map on List,2^25,mapTRST.copyCR,1,8729.0,7450.0,6657.227630615234,13632.740264892578,2304.0609130859375,5907
DPS interface for compact regions/map on List,2^25,mapTRST.copyCR,2,8737.0,7465.0,6657.227630615234,13632.740264892578,2304.0609130859375,5907
DPS interface for compact regions/map on List,2^25,mapTRST.copyCR,3,9076.0,7806.0,6657.227630615234,13632.740264892578,2304.0609130859375,5907
DPS interface for compact regions/map on List,2^25,mapTRST.copyCR,4,8683.0,7412.0,6657.227630615234,13632.740264892578,2304.0609130859375,5907
DPS interface for compact regions/map on List,2^25,mapTRST.copyCR,5,11290.0,9517.0,6657.227630615234,13632.740264892578,2304.0609130859375,5907
DPS interface for compact regions/map on List,2^25,mapTRST.copyCR,6,12480.0,10673.0,6657.227630615234,13632.740264892578,2304.0609130859375,5907
DPS interface for compact regions/map on List,2^25,mapTRST.copyCR,7,12238.0,10697.0,6657.227630615234,13632.740264892578,2304.0609130859375,5907
DPS interface for compact regions/map on List,2^25,mapTRST.copyCR,8,8595.0,7337.0,6657.227630615234,13632.740264892578,2304.0609130859375,5907
DPS interface for compact regions/map on List,2^25,mapTRST.copyCR,9,8692.0,7419.0,6657.227630615234,13632.740264892578,2304.0609130859375,5907
DPS interface for compact regions/map on List,2^25,mapTRST.copyCR,10,8817.0,7532.0,6657.227630615234,13632.740264892578,2304.0609130859375,5907
DPS interface for compact regions/map on List,2^25,mapDpsTRL,1,3932.0,2864.0,5121.226097106934,4461.330024719238,1280.7391815185547,2913
DPS interface for compact regions/map on List,2^25,mapDpsTRL,2,3930.0,2852.0,5121.226097106934,4461.330024719238,1280.7391815185547,2913
DPS interface for compact regions/map on List,2^25,mapDpsTRL,3,3908.0,2851.0,5121.226097106934,4461.330024719238,1280.7391815185547,2913
DPS interface for compact regions/map on List,2^25,mapDpsTRL,4,3920.0,2859.0,5121.226097106934,4461.330024719238,1280.7391815185547,2913
DPS interface for compact regions/map on List,2^25,mapDpsTRL,5,4003.0,2893.0,5121.226097106934,4461.330024719238,1280.7391815185547,2913
DPS interface for compact regions/map on List,2^25,mapDpsTRL,6,3989.0,2913.0,5121.226097106934,4461.330024719238,1280.7391815185547,2913
DPS interface for compact regions/map on List,2^25,mapDpsTRL,7,3953.0,2877.0,5121.226097106934,4461.330024719238,1280.7391815185547,2913
DPS interface for compact regions/map on List,2^25,mapDpsTRL,8,4026.0,2900.0,5121.226097106934,4461.330024719238,1280.7391815185547,2913
DPS interface for compact regions/map on List,2^25,mapDpsTRL,9,5662.0,4126.0,5121.226097106934,4461.330024719238,1280.7391815185547,2913
DPS interface for compact regions/map on List,2^25,mapDpsTRL,10,5585.0,4081.0000000000005,5121.226097106934,4461.330024719238,1280.7391815185547,2913
DPS interface for compact regions/map on List,2^25,mapDpsTRS,1,5412.0,4053.0,4097.226661682129,4456.361885070801,1280.724983215332,2912
DPS interface for compact regions/map on List,2^25,mapDpsTRS,2,5383.0,4033.0000000000005,4097.226661682129,4456.361885070801,1280.724983215332,2912
DPS interface for compact regions/map on List,2^25,mapDpsTRS,3,5361.0,4010.0,4097.226661682129,4456.361885070801,1280.724983215332,2912
DPS interface for compact regions/map on List,2^25,mapDpsTRS,4,5343.0,4005.0,4097.226661682129,4456.361885070801,1280.724983215332,2912
DPS interface for compact regions/map on List,2^25,mapDpsTRS,5,4251.0,3275.0,4097.226661682129,4456.361885070801,1280.724983215332,2912
DPS interface for compact regions/map on List,2^25,mapDpsTRS,6,3775.0,2826.0,4097.226661682129,4456.361885070801,1280.724983215332,2912
DPS interface for compact regions/map on List,2^25,mapDpsTRS,7,3781.0,2830.0,4097.226661682129,4456.361885070801,1280.724983215332,2912
DPS interface for compact regions/map on List,2^25,mapDpsTRS,8,3791.0,2841.0,4097.226661682129,4456.361885070801,1280.724983215332,2912
DPS interface for compact regions/map on List,2^25,mapDpsTRS,9,3790.0,2842.0,4097.226661682129,4456.361885070801,1280.724983215332,2912
DPS interface for compact regions/map on List,2^25,mapDpsTRS,10,3915.0,2950.0,4097.226661682129,4456.361885070801,1280.724983215332,2912
DPS interface for compact regions/map on List,2^25,mapDpsFoldL,1,8992.0,7247.0,8509.227447509766,10003.828437805176,2310.844352722168,4747
DPS interface for compact regions/map on List,2^25,mapDpsFoldL,2,8900.0,7165.0,8509.227447509766,10003.828437805176,2310.844352722168,4747
DPS interface for compact regions/map on List,2^25,mapDpsFoldL,3,8909.0,7181.0,8509.227447509766,10003.828437805176,2310.844352722168,4747
DPS interface for compact regions/map on List,2^25,mapDpsFoldL,4,9947.0,7663.0,8509.227447509766,10003.828437805176,2310.844352722168,4747
DPS interface for compact regions/map on List,2^25,mapDpsFoldL,5,12772.0,10320.0,8509.227447509766,10003.828437805176,2310.844352722168,4747
DPS interface for compact regions/map on List,2^25,mapDpsFoldL,6,12769.0,10304.0,8509.227447509766,10003.828437805176,2310.844352722168,4747
DPS interface for compact regions/map on List,2^25,mapDpsFoldL,7,9681.0,7916.0,8509.227447509766,10003.828437805176,2310.844352722168,4747
DPS interface for compact regions/map on List,2^25,mapDpsFoldL,8,8969.0,7235.0,8509.227447509766,10003.828437805176,2310.844352722168,4747
DPS interface for compact regions/map on List,2^25,mapDpsFoldL,9,8867.0,7143.0,8509.227447509766,10003.828437805176,2310.844352722168,4747
DPS interface for compact regions/map on List,2^25,mapDpsFoldL,10,8891.0,7158.0,8509.227447509766,10003.828437805176,2310.844352722168,4747
DPS interface for compact regions/map on List,2^25,mapDpsFoldLS,1,8751.0,7155.0,7485.228355407715,9998.812759399414,2310.844352722168,4747
DPS interface for compact regions/map on List,2^25,mapDpsFoldLS,2,8914.0,7281.0,7485.228355407715,9998.812759399414,2310.844352722168,4747
DPS interface for compact regions/map on List,2^25,mapDpsFoldLS,3,8857.0,7217.0,7485.228355407715,9998.812759399414,2310.844352722168,4747
DPS interface for compact regions/map on List,2^25,mapDpsFoldLS,4,12793.0,10475.0,7485.228355407715,9998.812759399414,2310.844352722168,4747
DPS interface for compact regions/map on List,2^25,mapDpsFoldLS,5,12524.0,10255.0,7485.228355407715,9998.812759399414,2310.844352722168,4747
DPS interface for compact regions/map on List,2^25,mapDpsFoldLS,6,10544.0,8854.0,7485.228355407715,9998.812759399414,2310.844352722168,4747
DPS interface for compact regions/map on List,2^25,mapDpsFoldLS,7,8718.0,7116.0,7485.228355407715,9998.812759399414,2310.844352722168,4747
DPS interface for compact regions/map on List,2^25,mapDpsFoldLS,8,8801.0,7181.0,7485.228355407715,9998.812759399414,2310.844352722168,4747
DPS interface for compact regions/map on List,2^25,mapDpsFoldLS,9,8776.0,7165.0,7485.228355407715,9998.812759399414,2310.844352722168,4747
DPS interface for compact regions/map on List,2^25,mapDpsFoldLS,10,8744.0,7136.0,7485.228355407715,9998.812759399414,2310.844352722168,4747
DPS interface for compact regions/map on List,2^25,mapDpsFoldSL,1,3964.0,2859.0,5633.229042053223,4459.7236251831055,1280.7355728149414,2912
DPS interface for compact regions/map on List,2^25,mapDpsFoldSL,2,3940.0,2852.0,5633.229042053223,4459.7236251831055,1280.7355728149414,2912
DPS interface for compact regions/map on List,2^25,mapDpsFoldSL,3,4032.0,2883.0,5633.229042053223,4459.7236251831055,1280.7355728149414,2912
DPS interface for compact regions/map on List,2^25,mapDpsFoldSL,4,3959.0,2863.0,5633.229042053223,4459.7236251831055,1280.7355728149414,2912
DPS interface for compact regions/map on List,2^25,mapDpsFoldSL,5,4883.0,3351.0,5633.229042053223,4459.7236251831055,1280.7355728149414,2912
DPS interface for compact regions/map on List,2^25,mapDpsFoldSL,6,5704.0,4118.0,5633.229042053223,4459.7236251831055,1280.7355728149414,2912
DPS interface for compact regions/map on List,2^25,mapDpsFoldSL,7,5662.0,4091.9999999999995,5633.229042053223,4459.7236251831055,1280.7355728149414,2912
DPS interface for compact regions/map on List,2^25,mapDpsFoldSL,8,5946.0,4389.0,5633.229042053223,4459.7236251831055,1280.7355728149414,2912
DPS interface for compact regions/map on List,2^25,mapDpsFoldSL,9,5588.0,4030.9999999999995,5633.229042053223,4459.7236251831055,1280.7355728149414,2912
DPS interface for compact regions/map on List,2^25,mapDpsFoldSL,10,5428.0,3962.0,5633.229042053223,4459.7236251831055,1280.7355728149414,2912
DPS interface for compact regions/map on List,2^25,mapDpsFoldS,1,3810.0,2836.0,4609.229568481445,4461.349166870117,1280.7231216430664,2913
DPS interface for compact regions/map on List,2^25,mapDpsFoldS,2,3809.0,2839.0,4609.229568481445,4461.349166870117,1280.7231216430664,2913
DPS interface for compact regions/map on List,2^25,mapDpsFoldS,3,3811.0,2834.0,4609.229568481445,4461.349166870117,1280.7231216430664,2913
DPS interface for compact regions/map on List,2^25,mapDpsFoldS,4,3877.0,2874.0,4609.229568481445,4461.349166870117,1280.7231216430664,2913
DPS interface for compact regions/map on List,2^25,mapDpsFoldS,5,3846.0,2860.0,4609.229568481445,4461.349166870117,1280.7231216430664,2913
DPS interface for compact regions/map on List,2^25,mapDpsFoldS,6,3832.0,2843.0,4609.229568481445,4461.349166870117,1280.7231216430664,2913
DPS interface for compact regions/map on List,2^25,mapDpsFoldS,7,3822.0,2839.0,4609.229568481445,4461.349166870117,1280.7231216430664,2913
